Uid,Date,Time,src_packet,src_port,dst_packet,dst_port,Description
9ee80798-2f2d-4c0a-b4e0-e2f869bc873e,08-12-2019,12:37:26,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https PA / Raw
ee8b897b-b329-4cf9-86e2-7522db4383ec,08-12-2019,12:37:26,216.58.206.131,443.0,192.168.1.91,43454.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43454 PA / Raw
bf86f5c0-4e8f-486f-91dc-135d5d34183b,08-12-2019,12:37:26,192.168.1.91,43454.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43454 > 216.58.206.131:https R
500896a0-a579-44e4-913f-c5c0d053fd05,08-12-2019,12:37:26,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 PA / Raw
011a38e7-7e6b-4739-8e60-1d1077445325,08-12-2019,12:37:26,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https A
4a271507-1821-49c2-9c03-2eeb13ab3c16,08-12-2019,12:37:26,216.58.206.131,443.0,192.168.1.91,43452.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43452 PA / Raw
4c6bcdb0-2e8e-4c1f-94a2-81419edbec75,08-12-2019,12:37:26,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https A
fe7fa447-f4b2-4864-8d1e-bd6481c40416,08-12-2019,12:37:26,216.58.206.131,443.0,192.168.1.91,43452.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43452 A
71edb97e-7399-41ae-9784-47c7dfc71b08,08-12-2019,12:37:26,216.58.206.131,443.0,192.168.1.91,43454.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43454 FA
4f9c88aa-13a0-48a3-8d29-2247578c1512,08-12-2019,12:37:26,192.168.1.91,43454.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43454 > 216.58.206.131:https R
5a2dfdc7-b014-43a6-b08f-d595bd61869e,08-12-2019,12:37:26,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https PA / Raw
c2bae1a1-608d-47a7-96b4-98150a254484,08-12-2019,12:37:26,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 A
beff686c-a2b6-4439-898c-880979f54460,08-12-2019,12:37:27,216.58.206.131,443.0,192.168.1.91,43452.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43452 PA / Raw
4d7a7cc8-6a3a-421b-aae8-57e0eff99d8c,08-12-2019,12:37:27,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https A
c0eceaa9-60e7-48b6-9cc9-7a3cb847bad7,08-12-2019,12:37:27,216.58.206.131,443.0,192.168.1.91,43452.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43452 PA / Raw
bd9b9c8d-b8d3-48aa-9267-ed628ba2f27a,08-12-2019,12:37:27,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https A
9b3add23-5512-46ab-8d99-a073894d1af1,08-12-2019,12:37:27,216.58.206.131,443.0,192.168.1.91,43452.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43452 PA / Raw
434c458c-6334-413b-8f06-69a8f22acfa4,08-12-2019,12:37:27,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https A
2c62a034-6cce-4736-832d-cd81230b0875,08-12-2019,12:37:27,216.58.206.131,443.0,192.168.1.91,43452.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43452 PA / Raw
b61407d0-df5c-428a-ab87-6af494c0fb0a,08-12-2019,12:37:27,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https A
31ae4ec9-100b-46bd-9d4c-9622a3613290,08-12-2019,12:37:27,216.58.206.131,443.0,192.168.1.91,43452.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43452 PA / Raw
b98c1a79-a809-48c4-a55f-b536da414ff9,08-12-2019,12:37:27,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https A
f5964c56-478a-46bf-826a-8a72e8799e78,08-12-2019,12:37:27,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 PA / Raw
9b741967-bac6-4b73-8211-65e5a6eb328d,08-12-2019,12:37:27,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https A
bbe20383-57b3-41c0-a58a-59101e12bcb3,08-12-2019,12:37:27,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https PA / Raw
434c9806-189b-405d-8f83-806cf559f31e,08-12-2019,12:37:27,172.217.169.45,443.0,192.168.1.91,55726.0,Ether / IP / TCP 172.217.169.45:https > 192.168.1.91:55726 A
660ae557-9c51-4c17-90d4-596afa9eb25b,08-12-2019,12:37:27,216.58.206.131,443.0,192.168.1.91,43452.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43452 A
5eccfca4-c69c-4007-a2f3-828d1412ae67,08-12-2019,12:37:27,216.58.206.131,443.0,192.168.1.91,43452.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43452 A
7021b061-4efd-421c-9a77-a7948f12dcd4,08-12-2019,12:37:28,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 A
a45fd9cc-83d2-47ce-a172-06d5e24013e7,08-12-2019,12:37:28,172.217.169.45,443.0,192.168.1.91,55726.0,Ether / IP / TCP 172.217.169.45:https > 192.168.1.91:55726 PA / Raw
ec252cae-2f49-48bc-a8d7-4da9925e47b2,08-12-2019,12:37:28,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https A
85745fa8-03c4-41ec-8b4b-3cd90afb6b72,08-12-2019,12:37:28,172.217.169.45,443.0,192.168.1.91,55726.0,Ether / IP / TCP 172.217.169.45:https > 192.168.1.91:55726 PA / Raw
9446260d-79e0-480a-945b-99175d6605c1,08-12-2019,12:37:28,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https A
15153d29-c979-4bf6-b36d-81457cd49a44,08-12-2019,12:37:28,172.217.169.45,443.0,192.168.1.91,55726.0,Ether / IP / TCP 172.217.169.45:https > 192.168.1.91:55726 PA / Raw
4f1a85df-75c3-4c1f-8250-92f55c8aef77,08-12-2019,12:37:28,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https A
6b65a38c-2f6f-4892-9208-b7800fd5fc78,08-12-2019,12:37:28,172.217.169.45,443.0,192.168.1.91,55726.0,Ether / IP / TCP 172.217.169.45:https > 192.168.1.91:55726 PA / Raw
3dfa0db0-a49c-4adc-afed-14d1eb3a597f,08-12-2019,12:37:28,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https A
09eeaa21-7c0b-44da-90ca-3de1b803d2fd,08-12-2019,12:37:28,172.217.169.45,443.0,192.168.1.91,55726.0,Ether / IP / TCP 172.217.169.45:https > 192.168.1.91:55726 PA / Raw
9bbc3421-d5b7-4b69-bfd2-54a8b389cfbb,08-12-2019,12:37:28,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https A
cbeae2eb-b946-4b55-824b-d8030857eec4,08-12-2019,12:37:28,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https PA / Raw
dbe9780c-948f-488c-98c3-6b2896f528e0,08-12-2019,12:37:28,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 PA / Raw
96e11794-4056-421a-a8b8-4b29f7211c13,08-12-2019,12:37:28,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https A
f415956e-055b-4f79-83e8-62b7e7c8a5fe,08-12-2019,12:37:28,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 PA / Raw
f86133a9-0817-4728-9aba-cc61281ed697,08-12-2019,12:37:28,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https A
27dd3a3b-bca6-4e79-9422-294d633435f0,08-12-2019,12:37:28,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 PA / Raw
0938dc05-ab3a-4575-bda9-5812e512d0e7,08-12-2019,12:37:28,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https A
6211e68e-4fa8-4565-95a6-d95394626070,08-12-2019,12:37:28,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 PA / Raw
ce5361d1-5ec6-41c7-9fd3-0a11fb240cb0,08-12-2019,12:37:29,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https A
d4495c32-251c-4285-b33c-73a44ee83da8,08-12-2019,12:37:29,172.217.169.45,443.0,192.168.1.91,55726.0,Ether / IP / TCP 172.217.169.45:https > 192.168.1.91:55726 A
8a76cd17-0978-4898-b31a-4711feead700,08-12-2019,12:37:29,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https PA / Raw
8b70cfc6-2b79-4936-a47d-1c6245a3e07f,08-12-2019,12:37:29,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 A
70d7c2a2-0382-4ff4-bfdf-30616cfab43a,08-12-2019,12:37:29,192.168.1.91,,239.255.255.250,,Ether /IP /UDP ??.??
52e629f7-d312-4b09-a585-328181cf700c,08-12-2019,12:37:29,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https PA / Raw
dd8d0fcf-d206-4154-a9b6-34811dfd6766,08-12-2019,12:37:29,192.168.1.91,,192.168.1.1,,Ether /IP /UDP ??.??
6ccc9448-fcd8-4c83-9c41-cbc4d0e28147,08-12-2019,12:37:29,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 A
4aca083a-b838-43a2-9187-305609c2ed0e,08-12-2019,12:37:29,192.168.1.1,,192.168.1.91,,Ether /IP /UDP ??.??
c91ec53e-27bb-4353-acbd-48ab7cb0c9b2,08-12-2019,12:37:29,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https S
daac34a0-50c9-407f-9b2c-50dff54898a2,08-12-2019,12:37:29,192.168.1.91,53410.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53410 > 216.58.204.68:https S
d77f7055-0db5-41f1-a218-c06b64170680,08-12-2019,12:37:29,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 SA
1be53a9a-afea-4699-a3ed-8093205e817d,08-12-2019,12:37:29,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https A
da1dd5df-5e3a-4f39-807a-f51d259768b4,08-12-2019,12:37:29,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https PA / Raw
4c58f2a4-95a6-4a70-9fe3-6d0bd3159fcf,08-12-2019,12:37:29,216.58.204.68,443.0,192.168.1.91,53410.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53410 SA
33d2a1f3-16aa-46f6-93fd-6f2205cc8bd7,08-12-2019,12:37:29,192.168.1.91,53410.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53410 > 216.58.204.68:https A
1c0b8c16-b876-4c83-a14d-b684a695751b,08-12-2019,12:37:29,192.168.1.91,53410.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53410 > 216.58.204.68:https PA / Raw
b6202478-3d4a-4368-a8cb-89625dd47008,08-12-2019,12:37:29,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A
2e9e8967-614d-43ee-8549-35fb11833eac,08-12-2019,12:37:30,216.58.204.68,443.0,192.168.1.91,53410.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53410 A
a40fce63-460d-42cd-866c-fe6243052b3e,08-12-2019,12:37:30,216.58.204.68,443.0,192.168.1.91,53410.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53410 A / Raw
b830987d-b353-4329-a9ff-1c115f260e05,08-12-2019,12:37:30,192.168.1.91,53410.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53410 > 216.58.204.68:https A
c9d0c056-806e-425d-9622-b4093eef16da,08-12-2019,12:37:30,216.58.204.68,443.0,192.168.1.91,53410.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53410 PA / Raw
d462d085-2b2e-4901-9665-953c857596e4,08-12-2019,12:37:30,192.168.1.91,53410.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53410 > 216.58.204.68:https A
b1c2c383-7f8d-4227-8bad-b09959a76a68,08-12-2019,12:37:30,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
36b6bd89-dff1-4f48-ba3e-35fc292ad660,08-12-2019,12:37:30,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https A
007a2543-1f37-494e-b5b2-2ad92ffbc62a,08-12-2019,12:37:30,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
d402a471-9fca-46e8-9682-bdbab58caa9f,08-12-2019,12:37:30,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https A
7ba8db48-842a-4f9e-8ce0-5ca7280b2658,08-12-2019,12:37:30,192.168.1.91,53410.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53410 > 216.58.204.68:https PA / Raw
21e3b9c4-f42c-41ad-8c92-a00cbf24cf21,08-12-2019,12:37:30,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https PA / Raw
377a9af5-63a8-473b-a722-5e0d93d5fe64,08-12-2019,12:37:30,192.168.1.91,53410.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53410 > 216.58.204.68:https PA / Raw
174de56e-c291-4608-9ff1-abaa4ffa42e0,08-12-2019,12:37:30,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 PA / Raw
846c660c-ba5e-489b-917e-d20dac070eb2,08-12-2019,12:37:30,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https A
3aeb085d-9550-4bbe-b7e5-eff621164585,08-12-2019,12:37:30,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 PA / Raw
2540bb0f-a847-4d8e-8bdf-4cf50f6c5eb5,08-12-2019,12:37:30,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https A
2c97de95-5292-4e92-84a1-f8c10f25ca6a,08-12-2019,12:37:30,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 PA / Raw
1e8d4ee9-981b-4425-a876-8a3d2934b359,08-12-2019,12:37:30,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https A
1da6660a-bcfb-407f-910d-cd3f44425950,08-12-2019,12:37:31,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 PA / Raw
4a4d4ca2-f505-4dd7-b274-277dc12f6fb4,08-12-2019,12:37:31,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https A
4184f8ff-3997-41d3-88d2-2dabd81e925d,08-12-2019,12:37:31,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https PA / Raw
509f28ee-4272-4e6b-aade-51237cf5f6de,08-12-2019,12:37:31,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https PA / Raw
c877d8ca-769c-41a4-802e-f614827fbc1a,08-12-2019,12:37:31,192.168.1.91,53410.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53410 > 216.58.204.68:https PA / Raw
027b0a50-d524-48b9-a400-5f02823894c9,08-12-2019,12:37:31,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https PA / Raw
e4906e13-aec5-4135-851d-c2abf3d51850,08-12-2019,12:37:31,216.58.204.68,443.0,192.168.1.91,53410.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53410 A
33b83342-c53a-42cd-a340-76bbca5ba7e5,08-12-2019,12:37:31,216.58.204.68,443.0,192.168.1.91,53410.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53410 PA / Raw
34815b3f-8db7-49ef-ae2e-e91fae4c0614,08-12-2019,12:37:31,192.168.1.91,53410.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53410 > 216.58.204.68:https A
c79b51dd-99fe-4223-bf20-7ef9276f7d62,08-12-2019,12:37:31,216.58.204.68,443.0,192.168.1.91,53410.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53410 PA / Raw
1b235219-ed9b-495e-8509-33d8bd7250b2,08-12-2019,12:37:31,192.168.1.91,53410.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53410 > 216.58.204.68:https A
9506b797-3551-422e-8ff0-52fc71faab80,08-12-2019,12:37:31,192.168.1.91,53410.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53410 > 216.58.204.68:https PA / Raw
d544c2a1-ba71-409d-8d12-83c45664b783,08-12-2019,12:37:31,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A
f54cc770-137a-4137-bc07-deb4e2a2fc1e,08-12-2019,12:37:31,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
dd758a16-642d-44da-8f47-980a0537dd27,08-12-2019,12:37:31,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https A
0fd07193-98c7-4192-afd4-03557a8bcde0,08-12-2019,12:37:32,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
dc9e945e-4e7e-464a-a4d9-23f865a092e7,08-12-2019,12:37:32,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https A
89ea8863-1dec-465e-92de-93e2c0e571e3,08-12-2019,12:37:32,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https PA / Raw
007d9fe1-41e0-473d-930f-e5af0e0daf7e,08-12-2019,12:37:32,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 A
43fc9554-3932-4bd9-beca-aa2ec66014fd,08-12-2019,12:37:32,216.58.204.68,443.0,192.168.1.91,53410.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53410 A
364944d4-75f6-4573-aadd-1897706bd74b,08-12-2019,12:37:32,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A
5e7259ff-b398-413a-a164-40ff199348c6,08-12-2019,12:37:32,216.58.204.68,443.0,192.168.1.91,53410.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53410 A
f29647c4-dcd0-4854-800a-d003e4f7adc5,08-12-2019,12:37:32,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A
29507dca-6ded-431c-af93-75b6c104cf01,08-12-2019,12:37:32,216.58.204.68,443.0,192.168.1.91,53410.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53410 PA / Raw
2ac65198-5a5d-44fd-9b8b-3165cb4712ce,08-12-2019,12:37:32,192.168.1.91,53410.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53410 > 216.58.204.68:https A
20a2a423-f129-43c6-bdbe-37c1f4b68f18,08-12-2019,12:37:32,216.58.204.68,443.0,192.168.1.91,53410.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53410 PA / Raw
70e8c681-74b3-4b54-8f45-b23081367674,08-12-2019,12:37:32,192.168.1.91,53410.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53410 > 216.58.204.68:https A
89043f37-1428-4ab2-bf5c-7f23bb7d1c62,08-12-2019,12:37:32,216.58.204.68,443.0,192.168.1.91,53410.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53410 PA / Raw
29e02c16-f9ad-41ff-aea8-36b95433b951,08-12-2019,12:37:32,192.168.1.91,53410.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53410 > 216.58.204.68:https A
36861951-0e1e-4bb9-9974-072507f19f86,08-12-2019,12:37:32,192.168.1.91,53410.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53410 > 216.58.204.68:https PA / Raw
4c13e89e-e366-4633-a9a4-8baabd62801a,08-12-2019,12:37:32,216.58.204.68,443.0,192.168.1.91,53410.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53410 A
b6473fe1-80bd-415f-ba73-ff4750f380c3,08-12-2019,12:37:32,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
b55761ef-34f1-4d0b-b3a9-39965bebb04a,08-12-2019,12:37:33,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https A
eec23424-2750-477e-9864-5d0a7754b17e,08-12-2019,12:37:33,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
047e3fcd-0dc6-4b68-9ee1-47f6bfa21623,08-12-2019,12:37:33,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https A
adfee491-c36e-4626-bfab-e28f45f4ea45,08-12-2019,12:37:33,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
75392e83-9776-4dd0-bc66-1317a33d6299,08-12-2019,12:37:33,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https A
e7164eea-70da-459d-bd4b-d3b045952804,08-12-2019,12:37:33,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
cf373126-d99c-42a0-8253-e289326363f1,08-12-2019,12:37:33,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https A
ab5b8f56-dbe6-4c6f-9d6e-af58fc6f18e6,08-12-2019,12:37:33,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
8cccb85f-4242-4cda-b5ba-053c68a914f3,08-12-2019,12:37:33,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https A
e47ba1bc-7e9b-4f21-95db-f63f903bde5b,08-12-2019,12:37:33,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
e1b4d761-3109-43a4-b07b-4d502e98d524,08-12-2019,12:37:33,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https A
dad9a8f4-de09-4cc1-950b-d09df9d42c17,08-12-2019,12:37:33,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
940d6fc9-29a3-4cf6-a1fc-1962e547fdc7,08-12-2019,12:37:33,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https A
129a3bcd-a54b-4872-a378-c5e1d10aafe7,08-12-2019,12:37:33,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
f924a78f-b037-4d3b-a83f-6060471d2fae,08-12-2019,12:37:33,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https A
da5e6f57-f930-49dc-b179-cd420f294b22,08-12-2019,12:37:33,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
8fd4e3b3-f25e-4efa-a214-58cc72ea99a5,08-12-2019,12:37:33,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
54c6d6b8-ac93-4c9e-af90-88523868e199,08-12-2019,12:37:34,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https A
24e2601f-4bb9-4199-8fb8-edfa983e036a,08-12-2019,12:37:34,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
da47a83a-7ea3-450c-9443-c8ed4ed4e9a5,08-12-2019,12:37:34,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
02b016d8-1361-4611-8ed3-28d386df7a89,08-12-2019,12:37:34,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
2bfa9135-d23d-497c-ab6e-ecf0d11c3125,08-12-2019,12:37:34,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
